onset,offset,transcript,sub,tier
656.849132,657.690478,What is that,106,CG
659.934066,663.357472,something else yummy [kisses],106,CG
665.60106,666.452077,what do you think,106,CG
668.521593,671.277726,look at all these fun things [sound effect],106,CG
686.257545,690.377237,Oh nice stars oh nice stars,106,CG
694.796719,695.609053,What are you doing,106,CG
702.030357,702.765326,What do you got,106,CG
712.300576,714.553834,move yourself up are we good today,106,CG
712.639048,713.074227,(voc),106,CG
714.708565,716.497633,(voc),106,CG
716.642692,722.860913,I know we are back on our tummy again you do not want to be on your tummy do you can you flip,106,CG
719.901698,721.468341,(voc),106,CG
722.976961,726.090907,(voc),106,CG
725.810458,729.3209,can you flip back over not so much,106,CG
727.589856,729.243535,(voc),106,CG
731.409758,732.376822,what are you doing,106,CG
734.581727,736.602891,(voc),106,CG
735.181307,737.163788,what are you doing ah,106,CG
739.871567,744.890628,You keep putting yourself back down there huh I know,106,CG
743.236949,744.387755,(voc),106,CG
748.24634,749.513194,(voc),106,CG
749.513194,750.06442,what,106,CG
750.528611,753.08166,(voc),106,CG
754.609621,755.035129,(voc),106,CG
756.398689,756.698479,(voc),106,CG
756.56309,756.833867,sit,106,CG
757.945991,760.702123,here are all that toys look at this,106,CG
762.62658,768.670729,look at this [sound effects] what do you see there what do you see,106,CG
773.757485,780.33352,come here you want to see what else there is I know you like that one,106,CG
782.499743,782.857557,(voc),106,CG
782.934922,793.272835,You like that [unintelligible] [laughs] go get it get up can you pick it up,106,CG
793.272835,794.230228,(voc),106,CG
796.116002,796.783277,hop out,106,CG
801.06737,801.98608,(voc),106,CG
801.579913,801.928056,here,106,CG
805.786641,806.463586,what do you think,106,CG
809.39379,811.076481,(voc),106,CG
811.472977,813.571506,what what,106,CG
815.331562,817.952305,[baby name] what is this,106,CG
823.512922,825.427709,was it this,106,CG
826.191689,827.207106,(voc),106,CG
827.477884,828.667373,huh what is this,106,CG
834.518109,835.243407,(voc),106,CG
835.43682,836.017058,what,106,CG
842.264291,856.267376,what are you doing what are you doing [singing],106,CG
844.285455,844.604586,(voc),106,CG
860.986648,872.514049,[sound effects] what is it do you see your feet whoa [singing],106,CG
876.198563,877.281674,(other),106,CG
880.9952,914.590999,what [sound effects] I do not think it is going to reach your mouth not with that big diaper on no it is not not going to reach your mouth [sound effects] [laughs] funny [laughs] what [sound effects] is it funny yeah what [recasting] my goodness say oh my goodness got your toys in your mouth ah that is so silly [sound effects],106,CG
884.437947,884.77642,(other),106,CG
890.907605,891.961704,(voc),106,CG
893.450983,895.791277,(voc),106,CG
897.19352,897.425615,(other),106,CG
900.239771,902.270605,(voc),106,CG
910.132835,912.995344,(other),106,CG
918.314195,920.828561,(voc),106,CG
921.370117,923.797447,what you talking,106,CG
923.516999,924.242297,(voc),106,CG
925.489809,926.746992,(voc),106,CG
926.41819,944.395908,are you talking hi hi you happy what that your [unintelligible] woah what [imitates baby],106,CG
930.634589,931.127792,(voc),106,CG
934.319102,944.405579,(voc),106,CG
7.266252,8.921189,oh look at that one,113,CG
11.12777,13.903237,yes lots of colors,113,CG
21.091866,21.902096,and a crab,113,CG
25.582557,26.82376,how about this one,113,CG
34.995008,35.546653,yeah,113,CG
45.390077,47.993153,put them back on here and look at them again,113,CG
57.30217,59.043301,let us see what about this one,113,CG
61.715334,62.939297,look at all the colors,113,CG
66.835293,67.869628,you like those colors,113,CG
76.29946,76.9373,yeah,113,CG
83.177789,84.470708,you see the bright colors,113,CG
100.520143,101.813062,you like those bright colors,113,CG
110.449761,113.104555,yes you can grab on that with your little hands,113,CG
115.035314,115.914499,do you like that one,113,CG
117.948691,120.017362,no you cannot put that in your mouth can you,113,CG
131.998411,134.067081,want to sit in the middle,113,CG
138.204422,139.824881,time to roll over,113,CG
142.186613,143.462293,time to roll over mommy,113,CG
152.650637,155.839837,see the sound this makes  you hear the sound,113,CG
159.528966,162.011371,yeah that makes a funny sound you hear the bell,113,CG
170.372247,171.303149,you hear the bell,113,CG
173.216669,174.009659,you hear the bell,113,CG
179.284769,186.749221,you like that one do you like this one do you like this one yes mommy i like that sound ,113,CG
198.644076,217.193154,(voc),113,CG
200.161101,201.229914,you chew,113,CG
205.143149,209.470118,enough tummy time [x2],113,CG
212.95238,214.659033,let us roll over this way,113,CG
218.917046,219.692797,oh yeah,113,CG
230.449883,232.41512,it is hard for you to roll over,113,CG
235.225064,246.602752,let us see  look at the mirror  do you see yourself in the mirror  yes you like looking at your self in the mirror bless you bless you ,113,CG
249.860907,250.981437,you like the mirror see,113,CG
253.756903,254.411982,that little sound,113,CG
261.617851,264.272645,what is this what does this do,113,CG
266.668855,273.77129,that does not really make much sound does it  it is a cow that looks like a cow with a red nose,113,CG
276.219216,277.667286,you like this one let us play with that one,113,CG
283.304412,284.61457,oh this one makes noise,113,CG
290.561998,293.733959,yeah how about that one that one is much more interesting ,113,CG
296.457708,298.216078,see if you can make it make noise,113,CG
319.644056,321.609293,these look like adams,113,CG
325.608722,326.470668,in your mouth,113,CG
335.021173,335.986552,[unintelligible],113,CG
340.606583,346.088559,that does not taste very good buhbuh no that is not milk,113,CG
348.915742,349.984555,that is not milk,113,CG
361.638065,363.844647,do you like chewing on that no no i do not like chewing on that ,113,CG
376.946226,377.877128,see if you can pick this one,113,CG
380.359532,385.151952,yes into that mouth that doesn ot taste good either does it,113,CG
393.461112,397.495019,that does not taste good either yes grab for it,113,CG
407.424637,408.941662,here you go,113,CG
424.560123,425.904759,there you go,113,CG
427.904474,432.041815,whoop there you go tummy time tummy time,113,CG
450.108203,451.039105,careful,113,CG
454.6248,456.590037,no it is not so easy to put in your mouth is it,113,CG
470.346695,471.07073,you like that one,113,CG
472.622233,474.035824,you can grab it with your little hadns ,113,CG
488.585473,490.895488,you like grabbing that one look at the colors,113,CG
492.515946,494.343272,here is a little elephant,113,CG
504.169456,508.168886,enough tummy time you had enough tummy time ,113,CG
509.754866,515.512666,you have had enough tummy time yes good job good job,113,CG
518.546716,519.581051,good job,113,CG
527.57991,528.234989,ready,113,CG
531.027694,535.061601,yes good job look at you standing up,113,CG
540.578056,549.645727,yes good job woo woo woo ,113,CG
561.023415,568.884362,we are going to go look at this one look at this one look at this one do you like this one,113,CG
576.331576,578.917414,you like this one look at all the colors,113,CG
582.675498,584.468346,oh you just want to eat my finger,113,CG
588.364342,589.881367,you just want to eat mommys finger,113,CG
591.674215,593.294673,you just want to eat mommys finger,113,CG
596.707979,608.223578,ready ready one two three look at you standing up like a big boy,113,CG
613.257343,613.981377,yes,113,CG
615.567358,617.498117,yes yes,113,CG
621.876803,631.461642,all right are you ready are you ready are you ready to fly like an airplane yes ,113,CG
633.220012,633.73718,yes,113,CG
641.804994,654.32045,ready are you ready are you ready one two three,113,CG
659.836905,660.38855,are you ready,113,CG
663.077822,663.836334,are you ready,113,CG
665.801571,674.834765,look at you standing up good job good job yes woah,113,CG
681.868244,685.281551,let us see you have no played with this one yet look at this donut,113,CG
687.108876,687.970822,look at the donuts,113,CG
690.832483,698.589997,can you make all the donuts fall off the ring look look it here you just want to eat my finger ,113,CG
700.486278,701.830914,look at the donuts,113,CG
703.658239,704.864964,not interested,113,CG
707.00259,711.450231,oh look who is that down there who is that right there ,113,CG
713.898158,716.173695,who is that right there ,113,CG
717.759676,718.414755,who is that,113,CG
725.206889,726.241225,who is that,113,CG
727.792727,728.827063,who is that,113,CG
737.274134,738.342947,who is that,113,CG
742.652677,749.961979,you canr roll over [x3] yes  ,113,CG
756.719635,765.235662,yeah look at thse  yes you can take them off no,113,CG
769.752259,775.820359, come hereoh sweetie what is what is wrong what is wrong ,113,CG
779.302621,782.060848,what is wrong what is up,113,CG
793.610924,794.438392,whoops,113,CG
796.576019,801.402916,ok here hey erikson hey erikson look at this,113,CG
805.81608,806.919371,look at this one,113,CG
809.194908,815.22853,look at this one look at the little dolls they are all diferent colors ,113,CG
817.538545,819.400349,and it makes noises to,113,CG
828.502499,829.157577,hey,113,CG
832.777751,835.260155,hey erikson erikson ,113,CG
837.777038,838.501072,hi ,113,CG
840.983477,846.810232,is that you big toe is that your big toe right here is that your big toe,113,CG
857.636273,860.56689,gosh you have ten fingers and ten toes,113,CG
876.142555,878.9894,look at this one are you going to grab it with your hand ,113,CG
880.51213,881.152119,good job,113,CG
884.131375,884.771363,good job,113,CG
891.967149,894.196074,do you like that do you like that one,113,CG
896.09397,897.042918,do you like that one,113,CG
901.478699,903.663487,i know you like that one too,113,CG
8.369543,10.851948,(voc),113,CG
16.575269,17.178631,(voc),113,CG
20.540221,21.902096,(voc),113,CG
23.143298,23.505315,(voc),113,CG
26.720326,27.151299,(other),113,CG
27.633989,35.460459,(voc),113,CG
37.684279,39.511605,(voc),113,CG
40.54594,43.89029,(Voc),113,CG
44.890148,45.390077,(voc),113,CG
47.993153,49.699807,(voc),113,CG
64.352889,67.352461,(other),113,CG
120.017362,121.344758,(other),113,CG
140.514437,140.859216,(voc),113,CG
148.116801,150.840551,(Voc),113,CG
153.305716,153.547061,(other),113,CG
157.460296,157.736119,(voc),113,CG
159.701356,160.097851,(other),113,CG
160.873602,161.907937,(other),113,CG
162.718167,163.269812,(voc),113,CG
164.614448,165.390199,(voc),113,CG
168.389771,169.234478,(voc),113,CG
172.320245,172.785696,(voc),113,CG
176.750647,177.491921,(voc),113,CG
182.387774,182.818747,(voc),113,CG
184.680551,185.128763,(other),113,CG
188.317963,194.299868,(voc),113,CG
195.38592,195.885849,(voc),113,CG
218.606745,223.537077,(voc),113,CG
224.985146,226.295304,(voc),113,CG
228.191585,234.070057,(voc),113,CG
324.264087,325.057077,9other),113,CG
330.849354,331.538911,(other),113,CG
332.090556,332.538768,(voc),113,CG
334.435049,335.021173,(voc),113,CG
338.57239,339.192991,(voc),113,CG
357.328335,359.603873,(voc),113,CG
362.120755,363.086134,(voc),113,CG
366.120184,371.395294,(voc),113,CG
376.187714,376.601448,(voc),113,CG
377.704739,378.601163,(Voc),113,CG
389.254815,391.289008,(Voc),113,CG
412.32049,413.975427,(voc),113,CG
426.456405,426.835661,(other),113,CG
428.973287,430.973002,(voc),113,CG
435.834377,436.248111,(other),113,CG
440.213063,442.936812,(voc),113,CG
444.936527,445.246828,(voc),113,CG
447.418931,449.418646,(voc),113,CG
458.107062,460.348122,(Voc),113,CG
462.244403,465.037108,(voc),113,CG
466.036965,467.002345,(voc),113,CG
469.726094,470.346695,(voc),113,CG
477.207785,478.448988,(voc),113,CG
479.310934,483.103496,(voc),113,CG
487.689049,489.447419,(Voc),113,CG
490.447276,490.895488,(voc),113,CG
491.619523,492.378035,(Voc),113,CG
495.205218,504.58319,(voc),113,CG
520.822253,521.9945,(other),113,CG
531.786206,532.406807,(other),113,CG
549.059604,549.645727,(voc),113,CG
577.05561,577.503822,(voc),113,CG
586.433583,587.398962,(voc),113,CG
595.570211,596.121856,(other),113,CG
612.291963,612.947042,(Voc),113,CG
619.325442,619.670221,(other),113,CG
629.599839,630.599696,(other),113,CG
656.182254,656.595988,(Voc),113,CG
670.904291,671.731759,(Voc),113,CG
682.144067,683.006013,(Voc),113,CG
683.730048,684.523038,(Voc),113,CG
684.523038,685.281551,(other),113,CG
686.212452,686.557231,(other),113,CG
715.13936,717.518331,(voc),113,CG
718.690578,721.000593,(voc),113,CG
721.621194,726.241225,(voc),113,CG
727.792727,730.930211,(voc),113,CG
732.102457,732.86097,(voc),113,CG
738.791158,741.135652,(voc),113,CG
742.652677,751.134225,(voc),113,CG
756.133512,756.719635,(voc),113,CG
759.443385,763.304903,(voc),113,CG
768.511057,770.165993,(other),113,CG
774.406767,774.889457,(voc),113,CG
776.061704,776.958128,(voc),113,CG
785.85341,786.646401,(Voc),113,CG
787.680736,790.301052,(Voc),113,CG
791.369865,791.749121,(voc),113,CG
795.43825,796.058851,(voc),113,CG
814.090761,814.538973,(Voc),113,CG
829.329967,830.157435,(Voc),113,CG
887.794756,889.825064,(voc),113,CG
905.958617,906.289646,(otheR),113,CG
911.586101,912.115746,(other),113,CG
4.644286,12.612902,Ah let us see. You want to look at yourself in the mirror? Where is michael? oh,115,CG
15.888346,20.288195,Do you see the sun? [gasp] that is a pretty sun,115,CG
22.928105,23.36809,(other),115,CG
24.981368,28.745684,You crinkled and you see a star,115,CG
30.114526,30.701173,(other),115,CG
33.878842,40.674165,Where are you going? You are cheating [x2] That is no how we do tummy time,115,CG
42.922977,47.713925,Here look it is michael. Hi baby michael,115,CG
45.220676,46.882842,(voc),115,CG
49.37609,51.13603,(voc),115,CG
52.211549,58.469113,Hi baby michael. Oh you see a tower,115,CG
62.771188,63.162285,Reach,115,CG
65.02,65.557759,Reach,115,CG
74.357458,74.699669,Good job,115,CG
74.699669,75.286315,(other),115,CG
77.437353,78.463985,You want the red ring?,115,CG
83.64603,84.428225,Crunchy,115,CG
91.419097,92.347954,Whoopsie,115,CG
99.681037,101.538751,That is an interesting sound,115,CG
104.667533,105.449729,mm,115,CG
107.111894,109.11627,(other),115,CG
116.742676,121.680285,What which one. Oh the ,115,CG
124.320195,125.689037,The purple one,115,CG
126.129022,128.035624,(voc),115,CG
127.840075,131.60439,That is purple with red dots,115,CG
133.510992,134.195413,Listen [x2],115,CG
150.181533,151.452601,That is a nice noise,115,CG
163.136646,167.340947,uh oh. Did you drop it [x2],115,CG
