onset,offset,transcript,sub,tier
1520.254466,1522.080055,"No, I do not want you to play with those",105,CG
1526.063158,1529.087366,(voc),105,CG
1530.046261,1530.581029,(voc),105,CG
1531.189559,1532.019372,"Hey Zach, come here",105,CG
1532.830745,1534.656334,Where is pooh bear?,105,CG
1537.256415,1537.920265,(other),105,CG
1538.639436,1539.247966,There he is!,105,CG
1540.409704,1545.388583,Where is pooh bear? Zachary. There he is!,105,CG
1549.537648,1549.998656,(voc),105,CG
1553.133505,1553.594512,(voc),105,CG
1556.139273,1557.540735,(other),105,CG
1557.927981,1559.384764,Yeah that is funny,105,CG
1558.684033,1559.237241,(other),105,CG
1564.031717,1566.521156,Walk to mommy. Walk. [laughs],105,CG
1569.047476,1570.412058,(voc),105,CG
1571.075908,1572.256087,[mamamama],105,CG
1574.450481,1576.349831,(voc),105,CG
1576.515794,1577.585331,No sweetheart,105,CG
1580.148531,1581.162747,You can not play with those,105,CG
1582.121642,1582.914575,But I got you!,105,CG
1595.859659,1596.468189,(voc),105,CG
1598.090934,1599.824322,Tickle [x4] I am going to get you,105,CG
1599.990284,1600.580374,(voc),105,CG
1600.856978,1601.760552,I am going to get Zach,105,CG
1601.760552,1613.838943,Get Zach! [x5] Get that Zach! [x2] Get him! [x7] [kisses],105,CG
1618.780941,1620.348366,(voc),105,CG
1625.640729,1626.396781,You going to get Mommy?,105,CG
1628.996862,1632.187032,(voc),105,CG
1632.611159,1641.351857,[tickle noises],105,CG
1641.997267,1643.41717,Did Mommy get you?,105,CG
1643.41717,1644.431386,(voc),105,CG
1644.431386,1647.547795,[imitates baby],105,CG
1644.929273,1646.017251,(voc),105,CG
1648.727973,1651.549338,(other),105,CG
1651.899703,1652.655755,Tickle [x3],105,CG
1654.739508,1656.251612,[abababababa],105,CG
1659.589305,1660.124073,(voc),105,CG
1660.751043,1662.355348,Tickle [x5],105,CG
1669.344219,1671.630815,ooh clunkers. Boom,105,CG
1677.144462,1678.564364,Yup that is mommy's finger,105,CG
1680.353072,1681.238206,Tickle [x4],105,CG
1684.225533,1684.483698,(voc),105,CG
1685.645436,1686.53057,(voc),105,CG
1686.880935,1688.4668,[arara] want to look in the mirror?,105,CG
1692.154859,1695.916678,Let us look in the mirror? [gasp] Where is Zach? Where is Zach?,105,CG
1696.617409,1698.295475,Do you see Zach and Mommy? [kiss],105,CG
1699.014647,1700.950877,Do you see Zach and Mommy? [kiss],105,CG
1701.76225,1703.882884,Do you see Zach and Mommy? [kiss],105,CG
1705.044622,1716.717326,[sound effects],105,CG
1706.18792,1706.81489,(voc),105,CG
1717.233654,1718.22943,(voc),105,CG
1718.967042,1719.630892,[sound effects],105,CG
1721.622443,1727.873702,You have a poopy diaper I think. Do you have stinky pants? Is that the problem? Yeag?,105,CG
1729.496448,1730.990111,Do we need to go find our diapers?,105,CG
1731.746163,1736.153393,(other),105,CG
1736.59596,1738.661272,What? I am right here,105,CG
1737.683937,1738.163384,(other),105,CG
1740.081175,1741.02163,I am right here honey,105,CG
1742.035846,1750.389297,Oh I know. Mommy hugs. Mommy hugs. Mommy hugs. Mommy hugs there you go,105,CG
1751.385073,1753.08158,"There you go, Mommy hugs",105,CG
1754.206438,1755.976706,Did you just need some mommmy hugs,105,CG
1757.120004,1759.849167,Yeah. [unintelligible] boy. Yeah,105,CG
1758.558346,1758.871831,(voc),105,CG
1761.084666,1761.674755,Yeah,105,CG
1763.408143,1764.293277,I know,105,CG
1768.405462,1769.806924,It is ok pumpkin,105,CG
1773.697825,1774.841123,Yeah I know,105,CG
1776.205705,1777.736249,I do not know how long we have been in here,105,CG
1782.051277,1782.807329,(voc),105,CG
14.425123,15.225284,what is that,106,CG
18.337021,19.070501,what do you think,106,CG
22.782359,23.315799,yeah,106,CG
30.16162,33.139997,what is it what do you see,106,CG
37.051895,42.408528,do you see lou who is that do you see mama,106,CG
49.098762,50.076736,[laughs],106,CG
50.832444,51.610378,like that ,106,CG
57.144824,57.811625,you going to eat it,106,CG
62.390323,63.146031,yum yum,106,CG
64.701899,66.991248,yeah does it taste good,106,CG
68.569344,69.213918,does it taste good,106,CG
75.481845,77.39334,[unintelligible] is that a bell,106,CG
81.727545,82.238759,what do you think,106,CG
89.55134,89.818061,whoop,106,CG
94.218946,94.463439,boop,106,CG
97.464043,98.197523,[laughter],106,CG
111.044551,112.133659,what what,106,CG
113.778434,114.134061,[imitation],106,CG
127.114449,128.203557,do you like those fishies,106,CG
133.76023,141.406212,the red ones d you want tosee what else is here yeah i know you are looking all around,106,CG
145.78487,146.496124,what do you think,106,CG
182.881218,186.148542,what is over there what did you find,106,CG
188.460118,190.416067,this looks like fun,106,CG
196.861807,197.439701,[laughter],106,CG
199.26229,201.662773,oh no what did you find,106,CG
206.285925,207.086085,it feels good,106,CG
210.242276,211.08689,it taste good,106,CG
223.155983,223.800558,what do you think,106,CG
232.068887,233.135768,do you remember that toy box,106,CG
238.559081,239.092521,[llaugher[],106,CG
241.11515,242.404298,so much fun right,106,CG
246.649596,247.338624,is that it,106,CG
256.140394,257.385089,ooh waht is this,106,CG
259.474398,260.985813,[name] do you see this,106,CG
265.053297,265.920138,that is really fun huh,106,CG
267.65382,268.209487,[unintelligible] ,106,CG
275.811016,276.38891,[laughter],106,CG
282.10117,282.612383,hi,106,CG
284.434972,286.013067,you want to hit the ball part no,106,CG
290.391726,291.10298,want to see that,106,CG
296.615199,298.815642,you just want to see everything that is in there huh,106,CG
302.705313,303.283207,go ahead,106,CG
306.28381,308.506479,go ahead ok,106,CG
310.373521,311.818256,yeah ok,106,CG
314.707726,315.507887,what do you see,106,CG
316.885942,318.219543,want this toy,106,CG
320.975653,324.198523,good job blue you can do it,106,CG
326.665686,331.377745,yay yay you got it,106,CG
333.22256,333.578187,yay,106,CG
336.023123,337.578992,careful do not bunk yourself ,106,CG
338.379153,338.93482,(voc),106,CG
338.93482,339.446034,yaeh,106,CG
347.647683,354.626864,here get it back you are going to get it back you are going to get something else want to see the ball,106,CG
358.138681,361.517139,do we have a ball like this at home kind of this huh ,106,CG
363.11746,363.584221,like that,106,CG
368.518546,369.918828,that looks like something good to eat,106,CG
377.920437,378.542784,woah,106,CG
393.590255,393.856975,what,106,CG
396.924258,398.146726,do [x4],106,CG
424.531145,426.896547,woah cannot do it need some help,106,CG
430.493252,435.710096,whoops whoops there what do you think of that,106,CG
442.103184,442.783641,look,106,CG
461.674447,467.604151,what do you think you got everything out now and you only have one toy lfet in the box,106,CG
470.196372,471.330468,what is that,106,CG
474.40873,475.283604,some with tops,106,CG
486.721777,487.045804,what,106,CG
489.897247,491.484982,lots of things to play with,106,CG
496.183381,496.928644,yeah,106,CG
504.608097,512.28755,i think we got everything out of there there is nothing left there is nothing  left unless you want to put things back in ,106,CG
530.627509,531.729203,you like those big cups ,106,CG
536.719227,537.205268,nope,106,CG
539.473461,541.806459,this is what happens when you [unintellgible],106,CG
551.397675,559.271544,[singing],106,CG
561.086098,567.890677,bang [x6] are you making noises bang [x3],106,CG
569.705231,579.10203,can i do it too bang [x6] that is right you are making music,106,CG
583.476402,584.027249,[laughter],106,CG
624.498289,629.423508,what is that guy is that a caterpillar is that a caterpillar,106,CG
660.62736,661.631846,what do you thnk lou,106,CG
663.381595,665.034135,you going to get that buttefly in there,106,CG
667.172717,667.950383,you going to get it,106,CG
669.246493,669.570521,yeah,106,CG
690.599908,691.44238,ah [unintellgible] ,106,CG
712.763393,716.84614,hm are there are more things aover there what is over ther   ,106,CG
720.993692,723.683121,hm what yeah,106,CG
731.232963,736.935847,what di you find did you find a ball you found a ball,106,CG
738.944818,739.268846,yeah,106,CG
741.796261,746.300244,yeah it is a ball did you find a ball,106,CG
748.082395,750.933837,what are you going to do with that ball with this one,106,CG
757.155166,759.131734,no one for each hand,106,CG
763.959745,765.871507,yeah oops,106,CG
768.982172,769.338602,yeah,106,CG
780.323136,788.715449,[imitation],106,CG
790.562406,791.826114,is it this one,106,CG
794.677556,795.033986,whoop,106,CG
803.199481,804.301174,oop where did it go,106,CG
820.534954,821.118204,laughter,106,CG
822.932758,826.853491,bang [x6],106,CG
829.18649,830.741822,bang [x3],106,CG
849.859447,850.701919,what is this look,106,CG
855.65954,856.469609,there you go,106,CG
863.630618,867.745768,do you like that red ring it is a red ring,106,CG
871.277668,875.036388,what are you dong with that here see a yellow one,106,CG
881.225314,885.794102,nice job lou  lou,106,CG
887.641059,889.455613,do you see the orange one,106,CG
892.080236,893.376347,do you like the oragne one,106,CG
896.098178,896.3574,no ,106,CG
898.982023,899.597676,now what,106,CG
963.495908,966.185336,ready peek-a-boo,106,CG
967.513849,968.129501,[laughter],106,CG
970.073667,972.568679,ready peek-a-boo,106,CG
973.41115,973.9944,[laughter],106,CG
976.359801,978.919619,[unintellgiible] go peek-a-boo,106,CG
979.794493,980.604562,[laughter],106,CG
982.775547,983.326393,[imitation],106,CG
984.784517,985.594586,[imiation],106,CG
985.789003,986.825891,say peek-a-boo,106,CG
992.658387,994.926579,[unintelligible] say peek-a-boo,106,CG
997.000356,998.620494,yeah peek-a-boo,106,CG
1000.597062,1000.985895,ready,106,CG
1004.647406,1005.52228,peek-a-boo,106,CG
1009.63743,1011.451984,[unintelligible] pretty girl,106,CG
1014.400635,1017.381688,yeah what are you doing,106,CG
1024.348281,1029.273499,want to go over it again look ready peek-a-boo,106,CG
1044.859224,1047.127417,ready peek-a-boo,106,CG
1047.840278,1048.650347,[laughter],106,CG
1073.438454,1077.683215,yeah you got the ball again yeah,106,CG
1079.951408,1080.631865,peek-a-boo,106,CG
1094.467842,1096.671229,it is good is it good,106,CG
1098.907019,1099.457866,yeah,106,CG
1101.499239,1102.050086,[imiation],106,CG
1102.438919,1104.221071,what does that mean [imitation],106,CG
1106.618875,1107.202124,peek-a-boo,106,CG
1112.030135,1116.92295,yeah you like that one huh oh you got something in your teeth too,106,CG
1129.722039,1130.370094,hey bubba,106,CG
1134.67966,1135.457326,now what,106,CG
1139.864101,1140.641767,[unintelligible],106,CG
1146.344652,1146.733485,what,106,CG
1153.73248,1157.329185,you half done with that nope,106,CG
1206.32215,1206.970205,you want some,106,CG
1217.436295,1217.792726,what,106,CG
1225.277762,1225.796206,where did it go,106,CG
1229.230898,1229.781745,where did it go,106,CG
1237.039962,1237.882433,should i put it in here,106,CG
1240.118223,1241.284723,you going to put the banner up,106,CG
1244.006554,1244.654609,look,106,CG
1246.760788,1247.473649,here it is,106,CG
1265.457178,1266.558871,what have you got there,106,CG
1327.864883,1330.230284,yeah oh you got a ball,106,CG
1346.140036,1347.338938,are you going to put it back in,106,CG
1351.907727,1353.657475,are you going to put it in hit it,106,CG
1357.318987,1358.744708,should we hide it,106,CG
1362.211803,1363.054274,ooh,106,CG
1365.516884,1366.521369,ooh,106,CG
1371.543796,1372.127046,hi,106,CG
1373.423156,1373.876794,[imitation],106,CG
1375.334918,1377.11707,yes woo ,106,CG
1380.584165,1381.58865,ball go away,106,CG
1403.946551,1404.627008,up,106,CG
1412.436072,1412.986919,[unintelligble],106,CG
1427.47095,1428.0542,yeah,106,CG
1431.618503,1432.396169,never mind,106,CG
1485.770921,1489.018299,so many toys [x2] ,106,CG
1499.606388,1502.744611,ooh woah,106,CG
1523.511456,1524.111812,yeah,106,CG
1533.471901,1534.126835,where is the ball,106,CG
1536.773857,1540.512435,there it is you saw [unintellgible] yeah,106,CG
1544.278302,1545.369858,[laughter],106,CG
1546.243102,1550.582036,what is that silly about what is so silly,106,CG
1564.472081,1565.318036,what are you doing,106,CG
1567.583014,1568.647281,what are you doing ,106,CG
1577.134126,1578.907904,you really like that ball a lot,106,CG
1581.473059,1582.482748,[laughter],106,CG
1582.755637,1594.762749,do you think the toy box is funny. Do you like the sesame street guys that are on there  yeah they are funny you are going to take the all with you.   ,106,CG
1595.908882,1597.873682,[laughter],106,CG
1598.856082,1600.38426,what is s ofunny,106,CG
1604.668616,1605.459994,yeah,106,CG
1610.917772,1611.982039,you like being  carreied,106,CG
1613.837683,1614.874661,being carried,106,CG
1619.895817,1620.523461,so now what,106,CG
1622.651995,1625.953951,let us put the ball in should we put the ball in,106,CG
1627.345684,1628.846573,are they in whoops,106,CG
1635.232173,1638.152085,you look like you could use some help you can do it,106,CG
1641.017418,1641.563196,can you reach,106,CG
1645.520085,1646.12044,[other],106,CG
1648.412707,1650.895996,yeah not a toy here,106,CG
1665.086219,1665.686575,now what,106,CG
1674.309864,1675.701598,can i put it in there,106,CG
1683.669954,1684.461331,you are stupid,106,CG
1686.480709,1686.94462,yeah,106,CG
1688.827554,1689.373332,[imitaoitn],106,CG
1689.809954,1692.484265,that is so [x2],106,CG
1695.458754,1696.004532,[other],106,CG
1698.405954,1702.635732,go sit in your sockies your new senior sockies ow,106,CG
1704.518666,1707.083821,i got your feet [x2] ,106,CG
1706.729066,1707.738755,[laughter],106,CG
1714.5064,1717.671911,do you like elmo he is so funny,106,CG
1731.480089,1731.752978,what,106,CG
1733.745067,1734.536445,what do you see,106,CG
1751.037224,1751.292874,(voc),106,CG
1752.426627,1761.171598,elmo is that elmo  elmo elmo ,106,CG
1763.87439,1766.597352,yeah elmo,106,CG
1769.158954,1770.006097,ooh,106,CG
1772.971101,1773.959435,that is elmo,106,CG
1775.371341,1776.036954,yeah,106,CG
1784.992474,1786.646422,you are doing bang bang bang,106,CG
1789.187853,1790.337548,bang [x3],106,CG
1790.438399,1791.325883,[laughter] ,106,CG
1791.890645,1793.524422,bang [5],106,CG
1793.645443,1795.541432,[laguther],106,CG
1797.134869,1798.647625,you silly girl,106,CG
1807.139233,1808.008,elmo,106,CG
17.80358,18.13698,(voc),106,CG
19.426128,19.937342,(voc),106,CG
21.02645,21.404304,(Voc),106,CG
22.004425,22.515639,(Voc),106,CG
25.382882,25.782962,(otheR),106,CG
29.272553,29.739313,(voc),106,CG
64.235139,64.701899,(voc),106,CG
66.480035,66.991248,(Voc),106,CG
68.435983,68.569344,(voc),106,CG
69.925172,70.147439,(Voc),106,CG
71.325453,71.74776,(voc),106,CG
87.261991,87.484258,(voc),106,CG
101.753794,102.131648,(voc),106,CG
103.220756,103.93201,(Voc),106,CG
107.799454,108.177308,(voc),106,CG
109.822083,109.999897,(Voc),106,CG
111.044551,111.244591,(voc),106,CG
113.06718,113.467261,(voc),106,CG
114.823089,115.112036,(voc),106,CG
125.558581,125.936435,(voc),106,CG
134.782658,135.160512,(voc),106,CG
137.805488,138.116661,(otheR),106,CG
139.494716,139.828117,(voc),106,CG
145.295883,145.562603,(voc),106,CG
147.229605,147.785272,(Voc),106,CG
151.874984,153.008545,(Voc),106,CG
159.698779,159.943273,(Voc),106,CG
179.036001,179.524988,(voc),106,CG
203.974349,204.418882,(voc),106,CG
206.108111,206.663778,(Voc),106,CG
209.308755,209.553248,(Voc),106,CG
226.601121,229.335004,(voc),106,CG
231.246499,231.64658,(Voc),106,CG
233.135768,233.735889,(voc),106,CG
234.80277,235.225077,(Voc),106,CG
236.136371,236.403092,(Voc),106,CG
237.781147,238.803574,(otheR),106,CG
278.033685,278.344859,(voc),106,CG
304.327861,304.683488,(Voc),106,CG
308.928786,309.395547,(Voc),106,CG
310.484655,310.818055,(other),106,CG
313.374125,314.018699,(voc),106,CG
344.691533,345.447241,(Voc),106,CG
361.917219,362.361753,(voc),106,CG
373.675139,373.964086,(voc),106,CG
374.919834,375.186554,(voc),106,CG
376.186755,376.475702,(voc),106,CG
392.723414,393.012361,(voc),106,CG
396.079644,396.546405,(voc),106,CG
403.325545,404.081253,(voc),106,CG
409.793513,410.68258,(other),106,CG
417.417268,417.661762,(other),106,CG
453.638564,454.578244,(voc),106,CG
456.587215,458.045339,(voC),106,CG
459.211838,459.762685,(voc),106,CG
478.718296,479.23674,(voc),106,CG
480.241226,480.954086,(voc),106,CG
482.088183,482.541821,(voc),106,CG
485.23125,485.555277,(Voc),106,CG
486.88379,487.175415,(voc),106,CG
489.3464,489.638025,(voc),106,CG
491.128551,492.035828,(voc),106,CG
493.267133,493.753174,(voc),106,CG
499.099629,499.747684,(voc),106,CG
501.918669,502.307502,(voc),106,CG
510.116565,510.667412,(voc),106,CG
513.389244,513.907688,(voc),106,CG
517.828421,518.28206,(Voc),106,CG
520.744669,521.263113,(voc),106,CG
548.675843,549.194287,(voc),106,CG
550.231176,550.911633,(voc),106,CG
582.860749,584.416082,(voc),106,CG
603.954943,604.50579,(voc),106,CG
605.477872,605.899108,(voc),106,CG
616.430003,617.207669,(voc),106,CG
666.9783,667.172717,(voc),106,CG
668.598438,668.954868,(other),106,CG
670.15377,670.477798,(voc),106,CG
671.547089,673.005213,(voc),106,CG
674.657753,675.403017,(voc),106,CG
677.898029,678.610889,(voc),106,CG
680.393041,680.911485,(voc),106,CG
682.304803,682.661234,(voc),106,CG
